iteration,avg_loss,best_reward,avg_episode_return,avg_episode_length
458,17.133153915405273,492.55911081923745,193.5767708497334,353.2
459,12.741451978683472,492.55911081923745,197.54877215864863,356.8
460,7.743125081062317,492.55911081923745,190.27822463078803,347.1
461,11.675064086914062,492.55911081923745,180.5149792162658,328.9
462,4.166447997093201,492.55911081923745,186.47388475085876,340.3
463,8.379716396331787,492.55911081923745,192.6363422731218,350.4
464,5.700877904891968,492.55911081923745,220.07718825085476,396.2
465,15.907169342041016,492.55911081923745,227.7879759742496,408.3
466,24.873754024505615,492.55911081923745,230.4022294692772,420.9
467,18.493606090545654,492.55911081923745,225.6329867767991,412.7
468,13.909456014633179,492.55911081923745,189.2202073384895,352.2
469,16.360604763031006,492.55911081923745,187.2229480116764,352.6
470,11.892497539520264,492.55911081923745,182.1353038554194,332.0
471,14.861716032028198,492.55911081923745,185.77230934628602,339.2
472,44.61517524719238,492.55911081923745,188.78698119845657,342.2
473,43.795045375823975,492.55911081923745,180.42306661184026,329.1
474,38.26018190383911,492.55911081923745,176.2470547151399,318.8
475,41.538862228393555,492.55911081923745,187.42060927905575,340.9
476,7.261179089546204,492.55911081923745,177.70773642996545,322.0
477,11.249973058700562,492.55911081923745,186.39021836614103,336.6
478,13.321515560150146,492.55911081923745,174.00943301518305,316.7
479,20.329538822174072,492.55911081923745,175.15696978288844,321.5
480,9.334323167800903,492.55911081923745,185.77159463544436,338.7
481,23.081692695617676,492.55911081923745,192.4571676137535,348.0
482,24.032310962677002,492.55911081923745,197.44772126411686,353.8
483,63.72364807128906,492.55911081923745,196.7841354973395,351.5
484,73.69895839691162,492.55911081923745,193.57494412443597,348.7
485,56.34359645843506,492.55911081923745,204.36547531118595,371.6
486,31.64210271835327,492.55911081923745,201.7643222704493,368.0
487,21.91241216659546,492.55911081923745,197.33328189937112,358.2
488,20.46120309829712,492.55911081923745,172.59961352863652,315.3
489,21.32335376739502,492.55911081923745,182.0021072760659,331.9
490,22.038546085357666,492.55911081923745,167.15384284998458,311.1
491,22.139781951904297,492.55911081923745,186.63630208801325,344.1
492,22.140103340148926,492.55911081923745,177.79380052611802,329.6
493,15.117244720458984,492.55911081923745,184.07369018105993,336.4
494,15.815309286117554,492.55911081923745,162.0311986054893,300.1
495,13.968366384506226,492.55911081923745,164.4217319435528,304.0
496,17.196831464767456,492.55911081923745,154.87889190081214,288.2
497,82.02892303466797,492.55911081923745,174.19279651536212,318.2
498,13.069067001342773,492.55911081923745,127.9171511080729,247.2
499,22.42879009246826,492.55911081923745,82.14662974250628,177.6
500,15.784838199615479,492.55911081923745,87.15532300668171,184.8
501,851.2700653076172,492.55911081923745,89.46691560940607,191.3
502,3050.960662841797,492.55911081923745,112.32787094645855,233.2
503,7408.5443115234375,492.55911081923745,116.63217521335704,237.2
504,10281.98291015625,492.55911081923745,123.5958757189291,250.3
505,9459.394775390625,492.55911081923745,138.75946021433802,277.5
506,5180.444885253906,492.55911081923745,145.3975184435583,294.7
507,3785.8951416015625,492.55911081923745,159.6938087647657,325.2
508,3015.3548278808594,492.55911081923745,151.3276320866528,316.8
509,1452.5269012451172,492.55911081923745,144.20451892113104,309.3
510,1592.0301208496094,492.55911081923745,137.58887371790473,294.2
511,404.2129135131836,492.55911081923745,119.2522354263244,253.4
512,2081.62939453125,492.55911081923745,125.0356449357685,256.2
513,390.16466522216797,492.55911081923745,124.95758589036589,251.5
514,806.8799591064453,492.55911081923745,138.89668478902593,275.4
515,322.5379943847656,492.55911081923745,127.841632185611,253.5
516,164.40470504760742,492.55911081923745,115.82703683767423,231.1
517,70.47344589233398,492.55911081923745,127.45782344398006,255.1
518,82.03195571899414,492.55911081923745,125.28716091444001,252.3
519,137.50068283081055,492.55911081923745,135.95559354273018,274.1
520,128.7622356414795,492.55911081923745,130.2715763538453,262.4
521,61.499756813049316,492.55911081923745,132.27263232859542,263.5
522,126.45466804504395,492.55911081923745,135.03603920671654,266.3
523,40.20022392272949,492.55911081923745,121.18069020672172,240.9
524,134.16169357299805,492.55911081923745,121.63603809119407,243.5
525,142.23621940612793,492.55911081923745,127.40943328520737,260.4
526,195.31916427612305,492.55911081923745,149.8203081112878,306.8
527,112.6076545715332,492.55911081923745,152.245211924424,317.9
528,103.59979629516602,492.55911081923745,155.32212159896935,324.4
529,106.35912322998047,492.55911081923745,156.55600097947612,330.2
530,154.06474685668945,492.55911081923745,157.54959798439285,328.0
531,92.07639503479004,492.55911081923745,172.10264645170648,359.9
532,88.60958671569824,492.55911081923745,160.12277335598037,339.1
533,46.84669780731201,492.55911081923745,152.30920663537725,322.2
534,71.3477611541748,492.55911081923745,145.0053153097462,304.2
535,20.108189582824707,492.55911081923745,158.12357150170277,336.1
536,749.3405456542969,492.55911081923745,184.94880243178744,390.4
537,75.89522171020508,492.55911081923745,175.6080115456014,370.8
538,21.735570430755615,492.55911081923745,144.3244796878774,301.1
539,60.56904983520508,492.55911081923745,129.14675801629215,269.8
540,20.99643898010254,492.55911081923745,138.22238176278535,288.6
541,44.57306098937988,492.55911081923745,166.35945345543388,348.5
542,24.898558616638184,492.55911081923745,156.19622474937358,334.7
543,25.913068294525146,492.55911081923745,160.1100043971698,339.3
544,14.156975507736206,492.55911081923745,141.68081917564828,304.0
545,17.268985748291016,492.55911081923745,147.92203789008994,308.9
546,23.189232349395752,492.55911081923745,120.50265036962178,247.8
547,27.712124824523926,492.55911081923745,113.15769995510664,229.3
548,22.49394702911377,492.55911081923745,112.85899224542077,226.7
549,32.36743354797363,492.55911081923745,119.95603507587165,237.7
550,32.941773414611816,492.55911081923745,121.34656456581179,238.2
551,188.14313125610352,492.55911081923745,117.13379073768468,229.9
552,1005.6110992431641,492.55911081923745,112.37258072289985,223.2
553,1447.0913696289062,492.55911081923745,115.96746596364638,234.8
554,1668.850830078125,492.55911081923745,128.40871950803506,266.1
555,2187.7701110839844,492.55911081923745,130.30298305081791,270.7
556,500.3967475891113,492.55911081923745,128.1268085526701,267.5
557,57.395392417907715,492.55911081923745,113.03074607674823,235.4
558,330.07701110839844,492.55911081923745,121.29945657221026,252.2
559,108.5292797088623,492.55911081923745,116.76776490621077,241.5
560,152.05587005615234,492.55911081923745,108.39596166878167,224.7
561,175.06250762939453,492.55911081923745,116.90355126697848,239.5
562,170.7426300048828,492.55911081923745,123.94611437606815,252.9
563,60.91770648956299,492.55911081923745,114.10084287226785,236.9
564,121.06476211547852,492.55911081923745,118.96055841873306,237.9
565,516.4203796386719,492.55911081923745,135.50525831067503,263.7
566,1152.8155517578125,492.55911081923745,157.35199766010552,299.2
567,2027.219482421875,492.55911081923745,135.05258798094448,265.0
568,952.4584350585938,492.55911081923745,127.16945473869347,247.7
569,375.5370559692383,492.55911081923745,128.204827070232,248.9
570,136.36387825012207,492.55911081923745,116.60212615193613,226.4
571,264.27880477905273,492.55911081923745,126.62494397484795,243.5
572,120.5278549194336,492.55911081923745,144.91386169878587,273.5
573,1685.8769226074219,492.55911081923745,142.68805559691114,269.9
574,1192.3511352539062,492.55911081923745,129.2615206001247,251.4
575,725.5097351074219,492.55911081923745,125.80389291936031,247.1
576,256.34697341918945,492.55911081923745,124.70797218915315,246.8
577,185.9481086730957,492.55911081923745,125.05713125179057,248.2
578,124.62380599975586,492.55911081923745,124.25228107092303,249.2
579,98.33051300048828,492.55911081923745,122.04886396543964,239.5
580,42.60194396972656,492.55911081923745,130.31821966652765,256.8
581,48.04286193847656,492.55911081923745,135.1511311245778,264.0
582,23.23423433303833,492.55911081923745,130.5221870053321,255.4
583,28.062967777252197,492.55911081923745,122.19452805266266,240.3
584,75.40198230743408,492.55911081923745,136.37025827187068,272.1
585,43.522855281829834,492.55911081923745,162.44166853255234,323.5
586,33.43527841567993,492.55911081923745,158.17972130800757,317.7
587,31.07677984237671,492.55911081923745,138.3055462788628,273.7
588,38.258270263671875,492.55911081923745,128.41059260584706,254.4
589,39.313405990600586,492.55911081923745,120.87019277739928,244.0
590,23.247196674346924,492.55911081923745,119.30981848557585,246.9
591,11.615012645721436,492.55911081923745,127.79811373824805,261.6
592,20.519115447998047,492.55911081923745,132.76853465253058,269.7
593,27.577404975891113,492.55911081923745,118.85177223505316,241.9
594,12.187201738357544,492.55911081923745,107.63378315240443,221.1
595,26.85925054550171,492.55911081923745,110.4283032765552,226.3
596,15.55440068244934,492.55911081923745,108.7352710837279,220.2
597,21.507981777191162,492.55911081923745,114.84253659008803,230.0
598,21.236923217773438,492.55911081923745,138.02148427416083,275.2
599,15.901270389556885,492.55911081923745,131.770315899972,265.1
600,13.203878164291382,492.55911081923745,142.77230550249158,287.7
601,20.010597705841064,492.55911081923745,132.4066876613592,267.1
602,15.738146305084229,492.55911081923745,127.29787434945771,255.8
603,14.604978799819946,492.55911081923745,112.58181396226469,226.7
604,12.217680931091309,492.55911081923745,120.2101398454979,240.6
605,18.48306894302368,492.55911081923745,117.86047961276515,233.1
606,16.618035316467285,492.55911081923745,131.91297536058724,257.3
607,22.050354957580566,492.55911081923745,136.8386083653852,264.8
608,12.496291160583496,492.55911081923745,144.58319547524997,278.7
609,17.211182117462158,492.55911081923745,142.3754105494992,275.8
610,12.779895544052124,492.55911081923745,144.5579417239914,284.2
611,9.032313823699951,492.55911081923745,156.08708536310823,309.2
612,10.549861192703247,492.55911081923745,148.78415557196863,295.1
613,11.772673606872559,492.55911081923745,174.1920459696757,337.1
614,28.575336933135986,492.55911081923745,162.16402145149578,310.4
615,9.971798419952393,492.55911081923745,156.38760518138977,303.8
616,19.4885196685791,492.55911081923745,136.40091552526692,272.2
617,9.142014741897583,492.55911081923745,138.08827709908195,278.2
618,26.415857791900635,492.55911081923745,137.1005079879464,268.2
619,51.87750816345215,492.55911081923745,143.9908605651606,276.7
620,86.86497688293457,492.55911081923745,126.00277409938106,243.5
621,63.054375648498535,492.55911081923745,127.82058977861861,246.4
622,34.45473098754883,492.55911081923745,139.00631883707152,264.0
623,11.289836406707764,492.55911081923745,135.73246594538747,257.3
624,57.79305458068848,492.55911081923745,135.90824851466238,264.8
625,109.40266036987305,492.55911081923745,128.07241869738772,250.1
626,54.573699951171875,492.55911081923745,152.14523881304643,292.8
627,27.83991050720215,492.55911081923745,153.98585991882933,297.0
628,20.55985689163208,492.55911081923745,168.37017469968617,326.1
629,24.539641857147217,492.55911081923745,156.7751397405596,303.9
630,20.55199694633484,492.55911081923745,143.7656666382742,277.1
631,15.509559869766235,492.55911081923745,141.26406345662804,274.2
632,16.101945877075195,492.55911081923745,118.55782719343384,236.2
633,26.689273834228516,492.55911081923745,126.57574603510766,251.0
634,40.8955020904541,492.55911081923745,138.68535545854053,271.4
635,31.04991388320923,492.55911081923745,134.37743110613732,265.3
636,20.89578676223755,492.55911081923745,125.75898537302638,251.9
637,22.21445608139038,492.55911081923745,123.86192039989422,249.9
638,11.704385042190552,492.55911081923745,126.30583233143572,255.3
639,12.673906564712524,492.55911081923745,117.32683746969467,235.9
640,15.755494356155396,492.55911081923745,128.24030529660433,252.9
641,14.87999153137207,492.55911081923745,132.59849181865417,261.0
642,78.41090965270996,492.55911081923745,143.57016240612776,281.2
643,23.81533432006836,492.55911081923745,125.32087581542127,247.7
644,32.19753360748291,492.55911081923745,124.06687139472562,243.7
645,39.82151412963867,492.55911081923745,126.16900780509937,247.4
646,66.07585430145264,492.55911081923745,134.38462501522318,264.1
647,54.681803703308105,492.55911081923745,133.4322853101423,264.4
648,197.71893692016602,492.55911081923745,146.24590106414692,291.0
649,27.976277351379395,492.55911081923745,130.275878454265,257.9
650,90.31619453430176,492.55911081923745,145.37736259236587,284.5
651,53.09070301055908,492.55911081923745,147.91652821923657,289.1
652,56.336548805236816,492.55911081923745,160.44929997629052,312.8
653,17.64491844177246,492.55911081923745,126.1350857467821,247.6
654,27.62420082092285,492.55911081923745,120.94215794805709,234.7
655,23.92204475402832,492.55911081923745,126.11809162589911,245.1
656,19.921276569366455,492.55911081923745,132.86011707787833,259.6
657,17.32517147064209,492.55911081923745,125.0324666561146,245.7
658,61.675031661987305,492.55911081923745,128.40993647356044,251.4
659,19.65159511566162,492.55911081923745,119.39540476115931,236.6
660,23.78828239440918,492.55911081923745,126.44889982937703,248.6
661,26.725571155548096,492.55911081923745,127.71606494431394,252.1
662,25.756988525390625,492.55911081923745,122.88712336754448,243.1
663,17.338314533233643,492.55911081923745,123.82061069690926,246.5
664,15.906553983688354,492.55911081923745,117.8352684692218,236.9
665,14.93950080871582,492.55911081923745,124.76804237359393,250.3
666,20.64223623275757,492.55911081923745,138.10978876348034,273.9
667,12.778250932693481,492.55911081923745,130.39500478221535,260.1
668,28.517256259918213,492.55911081923745,122.26207747688572,246.1
669,24.11784839630127,492.55911081923745,146.08455979907734,287.2
670,28.00914716720581,492.55911081923745,152.1668461590603,298.6
671,51.6413459777832,492.55911081923745,137.95647937634175,269.4
672,23.66716718673706,492.55911081923745,128.4848121969094,248.4
673,22.274975299835205,492.55911081923745,126.91151486337887,247.6
674,17.260791301727295,492.55911081923745,124.29895425924988,244.6
675,35.918331146240234,492.55911081923745,124.80540435520602,245.4
676,46.76197910308838,492.55911081923745,127.10282173486992,250.6
677,14.067004680633545,492.55911081923745,138.21268978005173,271.0
678,13.29251766204834,492.55911081923745,136.63862542717575,265.2
679,12.064101457595825,492.55911081923745,129.33047611387366,249.7
680,70.58053779602051,492.55911081923745,144.53688354423787,277.0
681,37.32042455673218,492.55911081923745,150.27802016747114,289.5
682,64.78581809997559,492.55911081923745,143.18924730767543,274.0
683,73.17840099334717,492.55911081923745,147.84750132920468,283.9
684,17.321359634399414,492.55911081923745,140.4604194394504,269.8
685,21.339844226837158,492.55911081923745,145.84251536329097,280.2
686,7.651874661445618,492.55911081923745,132.86548308989418,258.1
687,34.04000520706177,492.55911081923745,147.45291749201718,289.8
688,19.870408535003662,492.55911081923745,148.28578888821232,304.6
689,147.97085571289062,492.55911081923745,156.27466166331095,327.3
690,29.84621572494507,492.55911081923745,150.51801330208954,319.3
691,44.31035137176514,492.55911081923745,156.5307502718808,331.5
692,77.49283218383789,492.55911081923745,160.27047592196243,333.8
693,25.5971097946167,492.55911081923745,168.91015665745115,350.9
694,27.319121837615967,492.55911081923745,170.7871712296315,351.5
695,29.987825870513916,492.55911081923745,154.42259693748824,318.9
696,18.76877450942993,492.55911081923745,119.85952089505955,255.8
697,65.83410549163818,492.55911081923745,120.54085064166108,254.2
698,82.98744583129883,492.55911081923745,123.02769965679622,257.0
699,12.220457553863525,492.55911081923745,131.10541049254002,270.9
700,12.78924560546875,492.55911081923745,130.5454563454395,267.3
701,13.634629487991333,492.55911081923745,115.97940186595297,233.9
702,82.80038261413574,492.55911081923745,129.54584849373862,267.3
703,33.35052013397217,492.55911081923745,143.19241672552252,298.6
704,19.907668590545654,492.55911081923745,159.85656037255706,337.4
705,53.43233585357666,492.55911081923745,160.4219144582877,335.6
706,62.98319435119629,492.55911081923745,163.467057271525,341.0
707,44.28178882598877,492.55911081923745,128.04315561439662,269.8
708,16.938199758529663,492.55911081923745,121.14671213684521,264.3
709,10.489185094833374,492.55911081923745,130.8201019278127,280.1
710,17.536247730255127,492.55911081923745,143.0486821156321,305.4
711,14.31696105003357,492.55911081923745,126.8028584789359,265.5
712,9.471161365509033,492.55911081923745,116.27571953092465,239.4
713,10.71029257774353,492.55911081923745,130.00384761057302,265.3
714,8.428704619407654,492.55911081923745,137.69690817937425,284.2
715,11.617570161819458,492.55911081923745,143.97367483892893,295.9
716,21.240971565246582,492.55911081923745,131.12427543247344,270.6
717,25.893941402435303,492.55911081923745,124.9945441046128,253.8
718,24.17701768875122,492.55911081923745,112.22090984154644,225.6
719,19.286890983581543,492.55911081923745,127.0492751320032,252.7
720,17.673688888549805,492.55911081923745,117.8328634103099,229.1
721,21.6096510887146,492.55911081923745,121.54975353080079,237.3
722,17.858888626098633,492.55911081923745,126.41490590964463,249.6
723,11.838278532028198,492.55911081923745,134.94393595032747,264.9
724,9.993997573852539,492.55911081923745,155.1846258789904,304.4
725,9.907356977462769,492.55911081923745,166.15573792329798,325.7
726,12.102309465408325,492.55911081923745,169.77057717947838,329.7
727,21.2075457572937,492.55911081923745,161.62761260357843,312.7
728,21.0453839302063,492.55911081923745,133.77802509376966,262.4
729,15.649370431900024,492.55911081923745,133.73620367901748,261.3
730,15.288575172424316,492.55911081923745,153.47527553696574,292.9
731,17.72518539428711,492.55911081923745,170.4592226468512,326.1
732,15.024240732192993,492.55911081923745,156.13209621451998,306.1
733,13.252353429794312,492.55911081923745,122.9021020140409,254.5
734,15.844443559646606,492.55911081923745,119.04681451689149,250.8
735,14.866899728775024,492.55911081923745,127.81427805643091,272.1
736,7.582157611846924,492.55911081923745,132.40537946855451,282.5
737,6.615870475769043,492.55911081923745,135.58936483140863,286.3
738,92.89872550964355,492.55911081923745,133.81346803371204,275.4
739,216.30030059814453,492.55911081923745,127.77460356007643,254.1
740,171.4581069946289,492.55911081923745,130.82015969728894,259.9
741,128.78036308288574,492.55911081923745,123.76350243935072,243.8
742,83.00032043457031,492.55911081923745,136.93741850351367,266.2
743,38.22044515609741,492.55911081923745,146.6241997928276,284.2
744,25.560866832733154,492.55911081923745,150.57085451365256,293.4
745,18.320339679718018,492.55911081923745,142.43123416776456,276.4
746,17.18415904045105,492.55911081923745,133.3485917738854,260.4
747,11.509395599365234,492.55911081923745,150.04347475534195,285.6
748,7.6105124950408936,492.55911081923745,160.61781112423805,307.5
749,19.900903701782227,492.55911081923745,159.6099442755313,305.7
750,18.08025598526001,492.55911081923745,135.90567699211573,259.2
751,9.738420248031616,492.55911081923745,137.38242932667194,261.7
752,7.267010569572449,492.55911081923745,131.93486268835218,252.0
753,8.690536260604858,492.55911081923745,147.99404758980285,283.7
754,17.500121116638184,492.55911081923745,161.44618309908734,311.0
755,7.230980634689331,492.55911081923745,172.0412924250297,330.9
756,15.32303500175476,492.55911081923745,168.62823917418703,322.4
757,13.477137327194214,492.55911081923745,156.90734392989046,301.9
758,21.27601385116577,492.55911081923745,130.02097137865638,255.8
759,19.898838996887207,492.55911081923745,138.46530020391143,266.2
760,7.658886790275574,492.55911081923745,135.61139655756384,258.5
761,9.976259231567383,492.55911081923745,147.7326086113023,278.7
762,10.565450549125671,492.55911081923745,149.16854994901078,284.6
763,11.973157167434692,492.55911081923745,158.4082289180331,301.1
764,35.54233503341675,492.55911081923745,166.88635925951948,314.6
765,20.03224205970764,492.55911081923745,170.2550747285955,319.1
766,46.40260124206543,492.55911081923745,180.31498393694648,337.4
767,10.282230496406555,492.55911081923745,154.92332156659216,296.7
768,15.402942180633545,492.55911081923745,136.798024448609,265.5
769,51.53371047973633,492.55911081923745,141.93419298427239,271.9
770,61.01972484588623,492.55911081923745,156.5923797135792,301.2
771,32.53040170669556,492.55911081923745,165.17624034636611,316.5
772,23.768906593322754,492.55911081923745,161.54922251070917,310.5
773,35.27257966995239,492.55911081923745,175.28238982214913,332.9
774,36.603792667388916,492.55911081923745,180.2669453576756,339.4
775,14.00750184059143,492.55911081923745,172.31934119283721,321.7
776,12.8713698387146,492.55911081923745,140.00903692691844,268.7
777,7.683431148529053,492.55911081923745,123.95225117425198,246.5
778,11.477241277694702,492.55911081923745,135.75431350095462,267.5
779,10.633630275726318,492.55911081923745,126.65706325997799,252.6
780,12.27041482925415,492.55911081923745,125.10623254757002,253.3
781,10.80158257484436,492.55911081923745,120.48888047360938,250.9
782,18.20441484451294,492.55911081923745,129.17595508422477,270.9
783,12.354246139526367,492.55911081923745,137.31508870284728,289.7
784,17.676522731781006,492.55911081923745,161.6735771968863,327.9
785,21.824315547943115,492.55911081923745,161.03686910531843,329.8
786,14.048753499984741,492.55911081923745,168.91850271662204,339.4
787,12.113123893737793,492.55911081923745,167.6818731460466,333.9
788,22.948005199432373,492.55911081923745,166.13487642383174,340.6
789,7.123824238777161,492.55911081923745,175.02786793459012,344.9
790,75.48751258850098,492.55911081923745,183.76623150428767,359.2
791,46.63327503204346,492.55911081923745,167.58073025127618,321.4
792,76.78369617462158,492.55911081923745,165.58353189522003,314.3
793,173.52126502990723,492.55911081923745,156.4169877513869,295.4
794,128.03956031799316,492.55911081923745,173.30771685944495,322.6
795,295.81116104125977,492.55911081923745,158.79865916395224,299.7
796,151.52455139160156,492.55911081923745,142.93876314758649,268.3
797,67.98038291931152,492.55911081923745,129.18134196357795,246.9
798,263.36703872680664,492.55911081923745,162.03791901837639,303.1
799,139.3894500732422,492.55911081923745,185.57284990599913,344.7
800,100.74862670898438,492.55911081923745,196.67078532791604,364.2
801,28.5650634765625,492.55911081923745,171.08482703523103,317.9
802,36.93523073196411,492.55911081923745,142.92645763339303,271.4
803,28.771864891052246,492.55911081923745,130.93289744899874,248.7
804,88.17495536804199,492.55911081923745,164.07876995363384,309.3
805,52.8345890045166,492.55911081923745,161.18970126271046,301.8
806,44.202392578125,492.55911081923745,141.36942653196664,267.7
807,25.406662940979004,492.55911081923745,128.86690699812297,248.6
808,31.15914487838745,492.55911081923745,146.9939800998729,275.3
809,21.7514705657959,492.55911081923745,153.44801198115476,288.8
810,25.149660110473633,492.55911081923745,158.7783547353325,297.0
811,51.93917369842529,492.55911081923745,137.4824369512331,268.1
812,70.0178804397583,492.55911081923745,130.46925731413825,268.4
813,42.63317251205444,492.55911081923745,136.14803379286874,294.1
814,7.8996036648750305,492.55911081923745,133.86207365128482,288.7
815,11.64430832862854,492.55911081923745,142.41527030585524,299.0
816,13.24093770980835,492.55911081923745,134.71264428304707,278.3
817,9.07360315322876,492.55911081923745,145.49463545560695,307.9
818,10.259036779403687,492.55911081923745,138.77936332424886,296.9
819,16.30443000793457,492.55911081923745,140.16689578479756,296.7
820,16.74245834350586,492.55911081923745,121.8615275769481,251.1
821,15.034873485565186,492.55911081923745,110.94924275171971,226.5
822,14.38081979751587,492.55911081923745,119.7264626826792,248.0
823,16.723920345306396,492.55911081923745,114.48147201237857,235.2
824,9.584625959396362,492.55911081923745,108.85639081236448,222.2
825,10.384908437728882,492.55911081923745,107.1211328102055,221.8
826,13.30631422996521,492.55911081923745,109.40409071382138,224.6
827,10.520256757736206,492.55911081923745,106.24472404628389,222.2
828,14.895792961120605,492.55911081923745,115.58536177480202,241.7
829,11.547963380813599,492.55911081923745,115.61725132214008,239.0
830,7.225628018379211,492.55911081923745,109.37523572934477,222.2
831,6.398401260375977,492.55911081923745,120.20839987037132,244.2
832,12.87974762916565,492.55911081923745,112.95676949775243,230.1
833,21.808858394622803,492.55911081923745,116.70640961462269,244.7
834,14.86751675605774,492.55911081923745,114.36314382065946,240.2
835,7.1353089809417725,492.55911081923745,104.97358713661768,215.1
836,25.74061918258667,492.55911081923745,114.39597518064136,238.3
837,50.44143104553223,492.55911081923745,114.06893662638736,241.6
838,43.173794746398926,492.55911081923745,120.20096219466616,254.3
839,53.03963279724121,492.55911081923745,127.29310578507564,263.3
840,58.917097091674805,492.55911081923745,126.0544679534112,258.6
841,41.60623216629028,492.55911081923745,117.22472155942057,246.0
842,60.110188484191895,492.55911081923745,107.36074149087297,223.3
843,40.92836284637451,492.55911081923745,109.95755607699293,231.5
844,17.607879638671875,492.55911081923745,107.77071098168847,226.5
845,24.86029291152954,492.55911081923745,117.20559144453361,243.6
846,15.392622470855713,492.55911081923745,119.99613447948404,249.8
847,12.19197940826416,492.55911081923745,109.2083973638184,229.8
848,9.965965747833252,492.55911081923745,115.36052097152705,241.3
849,29.82175064086914,492.55911081923745,119.77395794677746,254.0
850,36.41989517211914,492.55911081923745,118.95684432695498,250.0
851,24.309632301330566,492.55911081923745,120.65673898229961,261.1
852,29.791789531707764,492.55911081923745,137.88679400770457,289.8
853,11.707974672317505,492.55911081923745,143.41003424744832,307.6
854,17.44669246673584,492.55911081923745,145.472574602534,304.7
855,8.784210324287415,492.55911081923745,147.8432264773652,312.3
856,13.095336675643921,492.55911081923745,144.72274969094923,303.9
857,31.347651481628418,492.55911081923745,141.44358134625327,294.8
858,48.91306686401367,492.55911081923745,119.07824555612338,242.6
859,22.852485179901123,492.55911081923745,121.91374955367364,247.6
860,13.761566638946533,492.55911081923745,121.18787750299093,246.2
861,21.394972324371338,492.55911081923745,114.46437342839313,236.0
862,13.018590211868286,492.55911081923745,115.31218061724118,240.4
863,14.671623945236206,492.55911081923745,120.61739424297953,245.5
864,15.181650400161743,492.55911081923745,122.03418678779937,248.0
865,13.192729949951172,492.55911081923745,116.93723098322485,239.0
866,15.584032773971558,492.55911081923745,111.39093555356983,229.6
867,12.069235801696777,492.55911081923745,116.14227924765844,237.0
868,14.827978610992432,492.55911081923745,121.6527089414549,249.2
869,15.262000799179077,492.55911081923745,119.9080806590072,250.6
870,18.097191333770752,492.55911081923745,110.39815421226024,231.2
871,18.021210193634033,492.55911081923745,100.61943146884865,206.2
872,9.563584566116333,492.55911081923745,99.97251580966946,201.0
873,12.750840425491333,492.55911081923745,100.25272986490269,201.2
874,11.614654541015625,492.55911081923745,97.694084620348,198.1
875,21.91294574737549,492.55911081923745,101.9390739104501,204.3
876,11.008056640625,492.55911081923745,110.54582798471272,217.6
877,102.19624710083008,492.55911081923745,112.70335580218455,221.8
878,101.43659782409668,492.55911081923745,112.39707103120443,219.7
879,52.46755790710449,492.55911081923745,121.05975304068102,231.8
880,38.57624435424805,492.55911081923745,110.91467089792891,217.3
881,23.05476665496826,492.55911081923745,101.49603967195655,200.0
882,26.818377017974854,492.55911081923745,105.23632600236965,207.3
883,35.97614860534668,492.55911081923745,117.72374600455717,233.9
884,26.312792778015137,492.55911081923745,117.36496115517957,237.7
885,23.364962577819824,492.55911081923745,115.01813880539677,231.8
886,15.442800521850586,492.55911081923745,117.76462829945247,235.4
887,7.672512412071228,492.55911081923745,113.19040343418617,224.1
888,8.554458141326904,492.55911081923745,127.83337429050032,258.3
889,16.315197944641113,492.55911081923745,132.47467307383232,266.4
890,15.426511764526367,492.55911081923745,128.19801086486805,255.3
891,13.322580099105835,492.55911081923745,111.98072947383264,220.2
892,17.602556705474854,492.55911081923745,116.28076901286042,231.7
893,11.359153509140015,492.55911081923745,113.8184952230087,228.2
894,16.900797367095947,492.55911081923745,117.79369812935961,236.4
895,21.357425212860107,492.55911081923745,135.6929559594004,273.3
896,14.58572268486023,492.55911081923745,123.51923933670612,250.6
897,9.344552040100098,492.55911081923745,106.21092323673429,212.0
898,7.759201526641846,492.55911081923745,117.19447809489775,230.5
899,9.705028295516968,492.55911081923745,117.50029048157167,234.1
900,10.355848789215088,492.55911081923745,111.90329113619028,225.3
901,5.343663930892944,492.55911081923745,109.67557232999695,216.8
902,7.604025721549988,492.55911081923745,117.72927083148495,230.1
903,6.552189111709595,492.55911081923745,112.67269042599135,226.5
904,7.125940203666687,492.55911081923745,111.45951303444922,223.7
905,6.124314785003662,492.55911081923745,127.63115604049001,252.5
906,12.611328601837158,492.55911081923745,133.03246497218117,258.6
907,11.365428447723389,492.55911081923745,116.31618137180519,227.7
908,22.13801145553589,492.55911081923745,117.20746732585494,238.6
909,8.841547727584839,492.55911081923745,130.0736567825665,261.8
910,8.652261734008789,492.55911081923745,137.05191550633424,277.5
911,16.325040578842163,492.55911081923745,119.4546345588002,241.9
912,8.748901605606079,492.55911081923745,118.42775375648175,242.1
913,9.143872499465942,492.55911081923745,132.5869151713714,264.3
914,12.482426881790161,492.55911081923745,125.75395216775667,244.3
915,11.923832654953003,492.55911081923745,108.7901796254951,215.6
916,22.319666385650635,492.55911081923745,98.92922592644038,199.0
917,19.001461505889893,492.55911081923745,102.32809647292837,202.9
918,18.266716480255127,492.55911081923745,113.26324174887957,221.7
919,43.160789489746094,492.55911081923745,130.53660777094257,261.6
920,28.116901397705078,492.55911081923745,122.94080234186387,250.7
921,10.39073133468628,492.55911081923745,119.78665095825886,239.0
922,16.3138427734375,492.55911081923745,128.48660543471323,251.3
